url,type_bien,titre,prix,surface_habitable,surface_terrain,pieces,ville,cp,dpe,ges,features,description,prix_m2,lat,lon
https://www.etreproprio.com/immobilier-23229069-vente-maison-140m-a-blanquefort-blanquefort,Maison,Maison 140m² à blanquefort,597300.0,140.0,325.0,4.0,Blanquefort,33290,C,A,jardin,"BLANQUEFORT HYPER CENTRE - Maison 3ch + piscine. Dans l'hyper centre de Blanquefort, nous avons le plaisir de vous proposer cette très belle propriété en pierre. A deux pas de toutes commodités, cette maison propose une vaste pièce de vie avec belle hauteur sous plafond, une cuisine toute équipée avec cellier attenant, trois belles chambres, dont une au rez-de-chaussée, un bureau supplémentaire, deux salles d'eau et deux toilettes. L'espace extérieur est très agréable et plein de charme. Vous profiterez d'un jardin sur l'arrière avec terrasse et piscine au calme, à l'abri des regards. Une dépendance avec rangement, cave et espace de stockage vous permettra d'entreposer vos affaires. enfin, une aire de stationnement vous permettra également de garer deux véhicules sur la propriété. Un bien rare sur le marché, n'hésitez pas à nous contacter pour programmer une visite !. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www. georisques. gouv. fr. Montant estimé des dépenses annuelles dénergie pour un usage standard : entre 1731 et 2343 Euros/an (année de référence 2023) , Surface Carrez 140m²",4266.428571428572,44.9247595,-0.6231283
https://www.etreproprio.com/immobilier-24027777-vente-maison-5chs-le-bouscat-33-le-bouscat,Maison,Maison 5chs le bouscat (33),788000.0,150.0,400.0,7.0,Le Bouscat,33110,C,C,"parking, balcon/terrasse, jardin","Au Bouscat , BORDEAUX METROPOLE, maison de ville récente R+1 , excellent etat, aucun travaux à prevoir Ce bien développe 150 m² habitables, Cinq chambres dont une en RDC, deux salles d'eau une salle de bain, cuisine equipée, salon, nombreux rangements, Cave. Le jardin, à l'arriere, est piscinable, exposé ouest, sans vis à vis, joliment aménagé. Climatisation réversible, volets roulants electriques, alarme. Située dans une petite rue calme, proche des ecoles et des transports, un quartier familial ideal ! Les honoraires sont à la charge du vendeur. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www. georisques. gouv. fr.  Contactez Claudine HARRIBEY Entrepreneur Individuel, Agent commercial OptimHome (RSAC N°391 292 067 Greffe de BORDEAUX) [Coordonnées masquées] (réf. 598416 )",5253.333333333333,44.8646297,-0.600191
https://www.etreproprio.com/immobilier-24025969-vente-maison-103m-a-eysines-eysines,Maison,Maison 103m² à eysines,479000.0,103.0,445.0,5.0,Eysines,33320,C,A,"balcon/terrasse, jardin, piscine","EYSINES LE PINSAN Proche de toutes les commodités (crèche, école, collége, commerces. ) Tram D arrêt Eysines centre. Accès rocade 8 Entre le château Lascombes et le domaine du Pinsan, dans une impasse. Venez découvrir cette maison climatisée (103 m²) de plain pied des années 2000. Elle comprend, une entrée avec placards, une grande pièce de vie salon (poêle à granulés), cuisine ouverte entièrement aménagée, une salle à manger attenante avec de grandes baies vitrées ouvrant sur l'extérieur. Dans le coin nuit, une chambre parentale avec dressing, une salle de bains, un wc séparé, et soit un bureau ou une 2ème chambre. La 3ème chambre et sa salle d'eau est hors coin nuit, idéale pour un ado ou pour recevoir. À l'extérieur, sur une parcelle de 445 m², clôturée (portail électrique) et arborée, se trouve un carport, un abris de jardin. Le tout est joliment agrémenté d'un gazon synthétique et d'une terrasse bois. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr Prix de vente : 479 000 ¤ Honoraires charge vendeur Contactez votre conseiller SAFTI : Olivier ROUX, Tél. : [Coordonnées masquées], E-mail : [Coordonnées masquées] - EI - Agent commercial immatriculé au RSAC de Bordeaux sous le numéro 909 124 778. Informations LOI ALUR : Honoraires charge vendeur. (gedeon_26118_32309404)",4650.485436893204,44.8943079,-0.6485614
https://www.etreproprio.com/immobilier-24026805-vente-maison-95m-a-pessac-pessac,Maison,Maison 95m² à pessac,363500.0,95.0,550.0,4.0,Pessac,33600,D,C,"balcon/terrasse, jardin","Iad France - Laurence Gey vous propose : Bienvenue dans cette ravissante maison pleine de charme, située à Pessac sur un secteur recherché résidentiel prisé. Dès l'entrée, vous apprécierez le potentiel de cette maison de plain-pied non mitoyenne, lumineuse, au calme, toujours bien entretenue au fil des années. Le salon / séjour spacieux équipé de sa cheminée avec insert est l'endroit idéal pour se détendre en famille ou entre amis. La cuisine offre un espace fonctionnel pour préparer de délicieux repas. Le coin nuit dispose de 2 chambres, une chambre supplémentaire ou un bureau peuvent être aménagés, pour votre plus grande famille. Vous trouverez également une salle d'eau à remettre aux goûts du jour et un WC séparé pour plus de confort au quotidien. Profitez de l'extérieur grâce à un jardin bien entretenu sur 540 m², exposé au sud-ouest, où vous pourrez vous relaxer et profiter des journées ensoleillées. Les atouts de cette propriété ne s'arrêtent pas là : Trois places de parking vous garantissent un stationnement facile et sécurisé, avec également un garage à votre disposition, et une terrasse sous laquelle vous pourrez déjeuner à la belle saison. Volets motorisés sur l'ensemble de la maison. Pessac Alouette - Un quartier vivant et en plein essor cette maison bénéficie d'un emplacement privilégié au cOEur d'un secteur dynamique : Transports, commerces, écoles et services accessibles rapidement. Qualité de vie appréciée et forte demande locative. Cette maison bénéficie d'un système de chauffage individuel, composé d'une cheminée insert et de radiateurs, alimenté par le gaz naturel et le bois, assurant un confort thermique tout au long de l'année. Ne manquez pas cette opportunité rare d'acquérir une maison bien entretenu, dans un environnement calme et recherché. Contactez- moi dès aujourd'hui pour organiser une visite ! Honoraires d'agence à la charge de l'acquéreur. Prix honoraires inclus : 363500 euros. Prix hors honoraires : 350000 euros. Honoraires TTC à la charge de l'acquéreur (3,86% du prix du bien hors honoraires) : 13500 euros. Information d'affichage énergétique sur ce bien : classe ENERGIE D indice 207 et classe CLIMAT C indice 28. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Laurence Gey mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de BORDEAUX sous le numéro 450734421, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS. Informations LOI ALUR : Honoraires charge vendeur. (gedeon_6727_32315066)",3826.315789473684,44.7856935,-0.6827106
https://www.etreproprio.com/immobilier-24026867-vente-maison-225m-a-bordeaux-bordeaux,Maison,Maison 225m² à bordeaux,1190000.0,225.0,,7.0,Bordeaux,33000,B,A,,"Iad France - Marie Bourgoin vous propose : Bordeaux - Venez découvrir cette superbe maison avec jardin, située dans une rue calme à l'abri des regards et proche de toutes les commodités. Idéale pour accueillir famille et amis, elle dispose d'une grande pièce de réception, de cinq chambres, quatre salles de bain, un cellier, une cave à vin, une buanderie, une cave en sous-sol et un stationnement sur la parcelle. Entièrement rénovée par les propriétaires et leur architecte il y a quelques années, elle offre de beaux volumes, un cadre de vie très confortable, et jouit d'une très belle luminosité. Elle propose au rez-de-chaussée : - une grande entrée qui dessert une chambre, une salle d'eau et une buanderie. - dans le prolongement, une grande pièce de vie lumineuse de plus de 80 m² ouverte sur le jardin par de larges portes fenêtres. Cet espace accueille un séjour, une salle à manger et une cuisine. - un cellier et une jolie cave à vin attenants complètent ce niveau. L'étage dispose : - d'une très belle suite surplombant le jardin, avec dressing et salle d'eau. Cette chambre est accessible du séjour par un escalier en acier. - un autre escalier en pierre dessert trois chambres supplémentaires : l'une avec salle de bain et terrasse, l'autre avec dressing et salle d'eau, et une derniere indépendante. Côté confort : climatisation réversible intégrée, poêle à granulés, double vitrage, grande buanderie, DPE B. Portail électrique pour stationner sur la parcelle. Emplacement proche de toutes les commodités, des écoles de renom publiques et privées, bus direct gare. Honoraires d'agence à la charge du vendeur. Information d'affichage énergétique sur ce bien : classe ENERGIE B indice 108 et classe CLIMAT A indice 3. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Marie Bourgoin mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de BORDEAUX sous le numéro 913262051, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS. Informations LOI ALUR : Honoraires charge vendeur. (gedeon_6727_32315135)",5288.888888888889,44.8391049,-0.5814266
https://www.etreproprio.com/immobilier-24020766-vente-propriete-en-pierre-avec-gite-et-chambres-d-hotes-aux-portes-de-bordeaux-carignan-de-bordeaux,,Propriété en pierre avec gîte et chambres d’hôtes aux portes de bordeaux,995000.0,401.0,7737.0,11.0,Carignan-De-Bordeaux,33360,D,D,"jardin, piscine","Propriété en pierre de plus de 400 m2 à Carignan-de-Bordeaux, actuellement exploitée en gîte et chambres d’hôtes, avec parc arboré de 7 737m2 et piscine couverte chauffée. À seulement quelques minutes de Bordeaux et bénéficiant d’un accès rapide à la gare Saint-Jean, cette propriété entièrement rénovée offre un cadre rare mêlant charme, confort et attractivité touristique. Son organisation intérieure permet de créer des espaces totalement indépendants ou, au contraire, des lieux conviviaux adaptés à une activité d’accueil. L’ensemble est en excellent état général, prêt à poursuivre une exploitation déjà en place. Implantée dans un parc arboré de 7 535 m2, la propriété profite d’un environnement calme et verdoyant, tandis que la piscine couverte et chauffée assure une utilisation toute l’année, un atout majeur pour prolonger les saisons touristiques. La localisation renforce encore son attrait : Carignan-de-Bordeaux se situe au cœur de l’Entre-Deux-Mers, région appréciée pour ses vignobles, ses routes des vins, ses bastides, ses pistes cyclables et ses paysages vallonnés. La proximité immédiate de Bordeaux, classée au patrimoine mondial de l’UNESCO, offre aux visiteurs un large choix d’activités culturelles, gastronomiques et événementielles. Les plages de l’Atlantique, le bassin d’Arcachon et Saint-Émilion figurent également parmi les excursions incontournables accessibles en moins d’une heure, contribuant à la forte demande touristique de la zone. L’exploitation actuelle constitue un atout essentiel. Pour toute information relative au rapport d’activité, aux performances ou aux données financières, nous vous invitons à nous contacter directement. Un bien rare qui conjugue résidence de charme, destination touristique recherchée et véritable opportunité professionnelle aux portes de Bordeaux.",2481.2967581047383,44.812928,-0.474739
https://www.etreproprio.com/immobilier-23618829-vente-maison-talence-3-pieces-79-m2-talence,Maison,Maison talence 3 pièce(s) 79 m2,247000.0,79.0,160.0,3.0,Talence,33400,D,D,"parking, jardin","A vendre - maison 3 pièces de plain pied avec petit jardin.  Dans le quartier du lycée Vicor Louis dans une rue calme à sens unique venez découvrir cette maison quasiment en totalité de plain pied.  Elle est composée d'une salon/salle à manger, une cuisine indépendante attenante à la pièce de vie, une véranda (non comptabilisée dans les 79m2) une grande chambre, une salle d'eau et une pièce de 12m2 faisant aujourd'hui office de buanderie mais qui pourrait être une seconde chambre.  A l'étage une mezzanine de 6m2 carrez pouvant faire un coin bureau. Nombreux rangements au niveau des combles accessibles depuis la mezzanine.   Maison qui nécéssite des travaux de décoration mais très saine et équipée du double vitrage partout.  (2.49 % honoraires TTC à la charge de l'acquéreur.)   François ESCANDE (EI) Agent Commercial - Numéro RSAC : 887899953 - Bordeaux.",3126.5822784810125,44.8059703,-0.5892211
https://www.etreproprio.com/immobilier-20657075-vente-maison-122m-a-le-bouscat-le-bouscat,Maison,Maison 122m² à le bouscat,430000.0,122.0,283.0,6.0,Le Bouscat,33110,D,D,"balcon/terrasse, jardin","Iad France - Guillaume Monnereau vous propose : Dans la très prisée ville du Bouscat aux abords de son marché, avec toutes les commodités à proximité, venez découvrir cette charmante maison au calme située en deuxième ligne à l'abris des regards qui nécessite quelques travaux pour lui redonner son cachet. Dès l'entrée, vous serez séduit par le charme de cette demeure où l'on y accède par une allée en caillebotis bois qui laisse découvrir un joli jardin d'accueil plein sud au milieu d'une végétation dense et un petit cabanon avant d'arriver sur la cour intérieure entièrement en terrasse bois là aussi. La maison offre des espaces atypiques avec un hall d'entrée vitrée desservant une pièce de vie chaleureuse avec son bardage bois, ouverte sur la cuisine tout équipée avec de nombreux rangements. On trouve également une chambre parentale avec sa salle d'eau privative. Un wc séparé pour plus d'intimité L'extension réalisée en 2022 avec étage présente 2 grandes chambres avec placard, 2 espaces bureau intelligemment repensé avec un plafond ajourée d'une dalle en verre pour laisser passer la lumière. Une salle d'eau avec un cellier-buanderie attenant. Côté confort énergétique on est en tout électrique et on bénéficie d'un poêle à bois dans le salon Une place de parking pour un deux roues devant la maison complète le bien. La maison fera l'objet de travaux au vu du sol argileux sur le secteur. Les + du bien : - Au calme, quartier recherché du Bouscat : Place Ravezies avec Tram C à 900 m Ligne de bus 15 et 9 à 450 m Monoprix le Bouscat à 650 m - Une extension toute récente de 2022, très lumineux Un bien avec un bel extérieur à visiter sans tarder ! Honoraires d'agence à la charge du vendeur. Information d'affichage énergétique sur ce bien : classe ENERGIE D indice 237 et classe CLIMAT D indice 33. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M Guillaume Monnereau mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de BORDEAUX sous le numéro 519537492, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS. Informations LOI ALUR : Honoraires charge vendeur. (gedeon_6727_30129670)",3524.590163934426,44.8646297,-0.600191
https://www.etreproprio.com/immobilier-24021904-vente-maison-381m-a-latresne-latresne,Maison,Maison 381m² à latresne,860000.0,381.0,7000.0,9.0,Latresne,33360,D,B,"parking, balcon/terrasse, jardin, piscine","LATRESNE. LATRESNE : CHATREUSE PLEIN DE CHARME AVEC ENORME POTENTIEL Dés l'entrée dans le jardin vous serez séduit par cette magnifique maison non mitoyenne sur une parcelle de plus de 7000m2. La vaste entrée mène à un superbe séjour denviron 70 m2 avec ses tommettes et sa magnifique cheminée, ouvert par de grandes portes-fenêtres sur la terrasse de 140m2 exposée sud ouest. La maison vous offre 5 chambres chacune équipée de sa salle d'eau, une cuisine dînatoire ouverte sur une autre terrasse, buanderie, cave, garage pour 3 voitures et plusieurs autres pièces qui pouvant chambres supplémentaires. Un second séjour d'environ 40m² avec entrée indépendente côté jardin peut être associé à une chambre attenante avec salle d'eau, une pièce aménageable en cuisine et une WC séparé formant un appartement d'environ 75m². Pour les professions libérales on peut intégrer le bureau et l'atelier pour créer une espace professionnelle d'environ 120m² avec une entrée individuelle. Au rez-de-jardin un espace d'environ 170m2 totalement séparé de l'étage principal, offre la possibilité d'aménager des chambres d'hôtes. Un bien rare à découvrir rapidement. Contactez-nous au [Coordonnées masquées] ou au [Coordonnées masquées]. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www. georisques. gouv. fr. Montant estimé des dépenses annuelles dénergie pour un usage standard : entre 5300 et 7220 Euros/an (année de référence 2022)",2257.217847769029,44.7846424,-0.4968888
https://www.etreproprio.com/immobilier-24026329-vente-maison-122m-a-carbon-blanc-carbon-blanc,Maison,Maison 122m² à carbon-blanc,342000.0,122.0,720.0,5.0,Carbon-Blanc,33560,C,C,jardin,"Iad France - Ugo Garrido vous propose : CARBON-BLANC, Proche des commerces et des commodités, à moins de 30 minutes de BORDEAUX. Venez découvrir cette maison de plain-pied de 122 m² habitables sur une parcelle de plus de 700 m² au bout d'une impasse, sans vis à vis. Le séjour se compose d'une grande pièce à vivre lumineuse de plus de 40 m² avec une cheminée insert pour les soirées d'hiver. Une cuisine indépendante, équipée et aménagée. L'espace nuit se compose de 4 chambres de 12 m² environ, d'une salle de bain, un wc indépendant, ainsi que d'une salle d'eau avec douche et wc. À l'extérieur, vous pourrez stationner deux véhicules sous carport. Deux portails d'accès sur la parcelle entièrement fermée. Maison fonctionnelle, entièrement refaite en 2020. N'hésitez pas à me contacter pour plus de renseignements. Honoraires d'agence à la charge du vendeur. Information d'affichage énergétique sur ce bien : classe ENERGIE C indice 131 et classe CLIMAT C indice 19. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M Ugo Garrido mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de Bordeaux sous le numéro 518679709, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS. Informations LOI ALUR : Honoraires charge vendeur. (gedeon_6727_31628341)",2803.27868852459,44.9147887,-0.4874428
https://www.etreproprio.com/immobilier-24025668-vente-maison-139m-a-villenave-d-ornon-villenave-d-ornon,Maison,Maison 139m² à villenave-d'ornon,499000.0,139.0,520.0,5.0,Villenave-D'ornon,33140,D,D,"balcon/terrasse, jardin, piscine","Offrez-vous un véritable havre de paix aux portes de Bordeaux ! Située dans un secteur résidentiel de Villenave-d'Ornon, à 3 minutes en voiture du tram C et des commerces, cette charmante maison allie confort, volumes généreux et prestations de qualité. Un emplacement idéal pour concilier tranquillité et accessibilité au quotidien rapide au centre de Bordeaux ou à la Gare St Jean. Construite en 1984, cette maison parfaitement entretenue propose 139 m² habitables sur un terrain clos de + de 500 m². Dès l'entrée, vous serez séduits par une pièce de vie baignée de lumière naturelle, mise en valeur par des puits de jour en toiture. La maison dispose de 3 chambres confortables en RDC, dont 3 équipées de placards intégrés. Vous apprécierez aussi la cuisine donnant sur la terrasse arrière, la salle à manger conviviale pour recevoir vos proches, une salle de bains fonctionnelle refaite en 2002, ainsi que des combles aménagés, idéal pour bureau ou chambre supplémentaire. Un garage, une cave à vin enterrée, un atelier attenant à la maison viennent compléter cette maison. Profitez pleinement des beaux jours grâce à un jardin agréable, équipé d'un arrosage intégré, d'un espace terrasse devant la piscine, parfait pour vos repas en plein air. Les plus : fibre, plancher chauffant au gaz, alarme, isolation toiture et électricité en 2020. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr Prix de vente : 499 000 ¤ Honoraires charge vendeur Contactez votre conseiller SAFTI : Marlène MANSO, Tél. : [Coordonnées masquées], E-mail : [Coordonnées masquées] - EI - Agent commercial immatriculé au RSAC de BORDEAUX sous le numéro 535 177 653. Informations LOI ALUR : Honoraires charge vendeur. (gedeon_26118_31587403)",3589.928057553957,44.7641402,-0.5509125
https://www.etreproprio.com/immobilier-24026650-vente-maison-96m-a-floirac-floirac,Maison,Maison 96m² à floirac,369000.0,96.0,70.0,6.0,Floirac,33270,B,B,"balcon/terrasse, jardin","Iad France - Patrice Alfageme vous propose : Belle Contemporaine 6 Pièces - Jardin & Terrasse - Quartier Arena (Floirac) - 10 min Gare Bordeaux - Parking Sous-Sol & Box Construite en 2019, cette villa contemporaine située dans une copropriété calme et récente du quartier Arena offre un cadre de vie moderne et pratique. Vous bénéficierez d'un jardin privatif de 70 m² et d'une terrasse de 25 m², parfaits pour profiter de l'extérieur. Caractéristiques du bien Plain-pied 4 chambres, dont une suite parentale Séjour lumineux donnant sur le jardin Cuisine équipée 2 salles d'eau + 2 WC Climatisation réversible, panneaux solaires, domotique, fibre 2 places en sous-sol, dont 1 box fermé Localisation Quartier recherché, proche commerces, écoles et transports. Accès rapide à Bordeaux via le Pont Simone Veil, et Gare Saint-Jean en seulement 10 minutes. Idéal pour une vie familiale confortable et connectée à Bordeaux. Ne manquez pas cette opportunité rare sur le secteur. Contactez-nous dès maintenant pour organiser une visite ! La presente annonce immobiliere vise 3 lots situés dans une copropriété de 421 lots au total et ne faisant l'objet d'aucune procédure en cours citée à l'article L. 721-1 du code de la construction et de l'habitation. Montant moyen mensuel de charges déclaré par le vendeur : 100.33¤ par mois (soit 1204 ¤ annuel). Honoraires d'agence à la charge du vendeur. Information d'affichage énergétique sur ce bien : classe ENERGIE B indice 64 et classe CLIMAT B indice 9. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M Patrice Alfageme mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de Libourne sous le numéro 915289763, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS. Informations LOI ALUR : Soumis au régime de copropriété. Nombre de lots : 421. Quote part annuelle(moyenne) : 1204 euros. Honoraires charge vendeur. (gedeon_6727_32314871)",3843.75,44.8252661,-0.5050408
https://www.etreproprio.com/immobilier-24026056-vente-maison-140m-a-talence-talence,Maison,Maison 140m² à talence,465000.0,140.0,200.0,5.0,Talence,33400,C,C,"parking, jardin","À 6 mins en vélo de la Barrière St Genès, venez découvrir cette maison rénovée. Vous serez séduit par sa grande pièce de vie, sa cuisine semi-ouverte, ses 3 chambres et son bureau. Pour le confort de toute la famille, la maison dispose de 2 salles d'eau, de toilettes indépendantes, d'un espace buanderie et d'un grand garage. Le jardin de 65 m² arboré, fera la joie des enfants sans contraindre les parents à beaucoup d'entretien. À moins de 5 mins des transports en commun, vous rejoignez la gare en 17 mins. L'école de secteur (le groupe Joliot Curie) est à 5 mins à vélo et le collège St Genès Talence à 6 mins. Un excellent rapport qualité / prix pour le plaisir de tous ! Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr Prix de vente : 465 000 ¤ Honoraires charge vendeur Contactez votre conseiller SAFTI : Patricia CABOCHE, Tél. : [Coordonnées masquées], E-mail : [Coordonnées masquées] - EI - Agent commercial immatriculé au RSAC de BORDEAUX sous le numéro 418 600 938. Informations LOI ALUR : Honoraires charge vendeur. (gedeon_26118_32313866)",3321.4285714285716,44.8059703,-0.5892211
https://www.etreproprio.com/immobilier-24020610-vente-maison-160m-a-bordeaux-bordeaux,Maison,Maison 160m² à bordeaux,850000.0,160.0,489.0,7.0,Bordeaux,33200,D,D,"parking, balcon/terrasse, jardin, piscine","BORDEAUX – PARC BORDELAIS - MAISON - 7 PIECES - 5 CHAMBRES / BUREAUX - GARAGE- BUANDERIE- PISCINE AVEC POMPE A CHALEUR - JARDIN AMÉNAGÉ ET CUISINE D'ÉTÈ - POMPE A CHALEUR REVERSIBLE - MENUISERIES DOUBLE VITRAGE ET VOLET ROULANT  Julien SARTINI et EffiCity, l'agence qui estime votre bien en ligne, vous présente cette superbe maison familiale de 160 m², idéalement située au cœur du très recherché quartier du Parc Bordelais, à Bordeaux Caudéran (33200).  Maison familiale “Darchand” – Le charme des années 50 au Parc Bordelais.  Dans l'un des secteurs les plus prisés de Bordeaux, cette maison lumineuse aux belles hauteurs sous plafond offre un cadre de vie privilégié sur une parcelle arborée de 500 m², parfaitement entretenue et à l'abri des regards. L'entrée se fait par un jardin d'accueil idéal pour vélos, complété par un grand garage.  La maison bénéficie de nombreuses améliorations : * Double vitrage, volets roulants et store banne * Combles isolés et toiture entretenue et en bon  état * Système d'alarme * Dossier technique complet avec factures à l'appuis * VMC *Pompe a chaleur réversible   Disposition intérieure :  Rez-de-jardin : un niveau indépendant et polyvalent Idéal pour recevoir, télétravail ou créer un espace autonome : * 2 chambres ou bureaux selon vos besoins (Télétravail, Airbnb, réception de la famille et amis...) * Salle d'eau * WC indépendant * Buanderie * Accès direct au jardin  Rez-de-chaussée : un espace de vie chaleureux et traversant * Séjour / salle à manger lumineux * Cuisine indépendante et sur mesure ouvrant sur l'extérieur * Cheminée  Étage : un espace nuit confortable * 3 chambres lumineuses, dont 2 avec balcon, * 1 grande salle de bains (baignoire + douche), * WC séparé.   Extérieurs d'exception, conçus par architecte paysagiste Le jardin paysager et automatisé dévoile de véritables espaces de détente : * Terrasse couverte * Cuisine d'été (eau, électricité et gaz) * Piscine 10 × 4 m * Pergola * Ambiances extérieures pensées pour les beaux jours en famille ou entre amis.  L'ensemble offre un confort rare à seulement quelques pas du Parc Bordelais.   Confort & prestations * Chauffage gaz * pompe a chaleur réversible * Grand garage * Prestations entretenues et suivies   Un emplacement privilégié * Bus express G : liaison directe vers Gare Saint-Jean (TER & TGV) * Groupes scolaires réputés à 5 minutes * Commerces et commodités à pied  Une maison familiale au cœur d'un environnement prisé, à découvrir sans tarder.  Je suis à votre disposition pour en discuter.  Contactez-moi au [Coordonnées masquées]  Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Georisque : georisques. gouv. fr  Julien Sartini - EI - est Agent Commercial mandataire en immobilier, immatriculé au Registre Spécial des Agents Commerciaux du Tribunal de Commerce de Bordeaux sous le n°517518478. Siège social du mandant : effiCity, 48 avenue de Villiers - 75017 PARIS - Société par Actions Simplifiée, société au capital de 132 373,05 euros, immatriculée au RCS Paris 497 617 746 et titulaire de la Carte professionnelle CPI 75[Coordonnées masquées]02 025 - CCI Paris IDF - Caisse de Garantie : GALIAN Assurances 89 rue de la Boétie 75008 Paris",5312.5,44.8538685,-0.6165877
https://www.etreproprio.com/immobilier-24025349-vente-maison-70m-a-begles-begles,Maison,Maison 70m² à begles,299500.0,70.0,191.0,3.0,Begles,33130,C,C,jardin,"À vendre Maison rénovée à Bègles DoratCharmante maison de 70 m², située dans un quartier familial et recherché, proche de toutes les commodités.Un intérieur fonctionnel et lumineuxEntièrement rénovée, cette maison offre un agencement optimisé :Un séjour spacieux avec une cuisine ouverte, créant un espace convivial et agréable à vivre.À l'étage, deux chambres, une salle de bain moderne et un WC.À l'extérieur, vous profiterez d'une terrasse idéale pour les repas en plein air, ainsi que d'un garage, rare dans le secteur.Le quartier :Transports : tramway, lignes de bus et accès rapide à la gare de Bordeaux.Écoles : crèches, écoles maternelles et primaires, lycée professionnel à proximité immédiate.Commerces : supermarchés, boutiques et services accessibles à pied.Loisirs : le Parc de Bègles Plage se trouve à quelques minutes, parfait pour les activités extérieures.Un cadre de vie recherchéSituée dans un environnement calme, cette maison combine confort, praticité et qualité de vie.",4278.571428571428,44.8031085,-0.5492643
https://www.etreproprio.com/immobilier-23697342-vente-maison-173m-a-pessac-pessac,Maison,Maison 173m² à pessac,765000.0,173.0,674.0,8.0,Pessac,33600,C,C,"parking, jardin","PESSAC FONTAUDIN. Cette maison contemporaine implantée sur une parcelle arborée de 674M2 conjugue fonctionnalité et confort. La villa, inondée de lumière, aux larges ouvertures, offre un espace de réception façon loft ouvert où communiquent cuisine, salle à manger, salon avec cheminée. Au rez-de-chaussée : trois chambres, un bureau, une salle de bain et une salle d'eau. A l'étage : une mezzanine et une chambre. Grande piscine avec plage en bois et abri. Garage. Contactez-nous au [Coordonnées masquées] ou au [Coordonnées masquées]. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www. georisques. gouv. fr. Montant estimé des dépenses annuelles dénergie pour un usage standard : entre 2110 et 2920 Euros/an (année de référence 2023)",4421.9653179190755,44.7856935,-0.6827106
